Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"Estou achando que vai ser só o Kalil ser eleito mesmo domingo para retroceder na reabertura.

A pandemia em BH está feia.

Espero que seja isso @alexandrekalil 

Pelo visto tá na hora de fechar de novo",2020-11-14 11:21:39,pt,,4.0,0.0,,Preciso de uma tática - Dudu ou Luquinhas 🏴🏳️,Advogado. Mestrando em Direito na UFMG. Atleticano. Esquerdista.,2950.0,28789.0,1037.0,1013.0,1.0,False,,,@lucassimoes13
"Bora subir essa tag em apoio ao prefeito Bruno Engler em BH. 

VOTE 28 BRUNO ENGLER

#PrefeitoBrunoEnglerBH",2020-11-14 11:21:10,pt,,0.0,0.0,,ÉLTON COSTA 🇧🇷 3️⃣8️⃣🇧🇷,👊🔰🍺🦁😎💪💙🕆🇧🇷,12237.0,30705.0,170.0,98.0,0.0,False,,,@EL_GRA_CO
@otempo É Kalil neles...55,2020-11-14 11:21:08,pt,,0.0,0.0,@otempo,Victor GALO,Clube Atlético Mineiro,4843.0,1590.0,514.0,49.0,0.0,False,,,@VictorGaloCAM
"@joaovitorxavier Oh meu querido, alagamento n começou a acontecer na gestão do Kalil não, se vc quer culpar alguém, culpa quem planejou a cidade
Vc se mostra a cada dia mais um candidato em quem eu jamais votaria, se apoia em crises da cidade pra se eleger? Q tipo de prefeito vc quer ser?",2020-11-14 11:21:04,pt,,1.0,0.0,@joaovitorxavier,Bibizinha,@atletico 🖤 @TheBruninho_ ❤️,25247.0,22117.0,1013.0,1010.0,0.0,False,,,@alvezzz_bia
"Nuuu kkkkkk
Teve uma discussão na aula na quinta que o pessoal tava colocando o kalil como Deus https://t.co/hN8TaOw5Bw",2020-11-14 11:20:42,pt,,0.0,0.0,,cristhyan paim,administração / uni bh 📚,8274.0,31783.0,187.0,231.0,0.0,False,,,@CristhyanPaim
Belo Horizonte não vote no Kalil tirante. Vote Bruno Engler https://t.co/yS3LHwJVOr,2020-11-14 11:19:18,pt,,1.0,0.0,,Del Alves,,3014.0,117267.0,2288.0,1821.0,0.0,False,,,@Rubensridigued
"Bora subir essa tag em apoio ao prefeito Bruno Engler em BH. 

VOTE 28 BRUNO ENGLER

#PrefeitoBrunoEnglerBH",2020-11-14 11:19:08,pt,,1549.0,350.0,,VOTE Jouberth S/ 20.038 🇧🇷,"Cristão, Conservador e Patriota. Se inscreva no meu canal: https://t.co/3PS0HqVTy0 | Nunca foi sorte, sempre foi Deus!",37691.0,16769.0,1015.0,133711.0,113.0,False,,,@Jouberth19
"Pessoal de BH, votem Bruno Engler 💪💪💪❗❗❗🔝🔝🔝💯💯💯 https://t.co/iH8rU3uyNv",2020-11-14 11:18:29,pt,,1.0,0.0,,brcombolsonaro,"Extremamente ativa na luta por um Brasil melhor! Sou de direita com muito orgulho, estou com Bolsonaro e sua equipe. 🇧🇷🇧🇷🇧🇷 SDV Direita Segue Direita.",39467.0,62952.0,3782.0,2993.0,0.0,False,,,@brwithproud
@joaovitorxavier Kalil pode se tornar o terceiro prefeito eleito em primeiro turno na história de Belo Horizonte: https://t.co/SMIxPhrW1W https://t.co/WHDdZTOTCN,2020-11-14 11:17:52,pt,,0.0,0.0,@manojuba68,M.DE MELLO,🐓 🇧🇷,1124.0,770.0,1649.0,256.0,0.0,False,,,@manojuba68
@CamargosTelma @BrunoEnglerDM OLHA O FAKE AQUI. NAO É 22. Bruno Engler é 28,2020-11-14 11:16:48,pt,,0.0,0.0,@CamargosTelma,Kozel 1968,"Brasil meu país, minha Pátria amada!
SDV",7973.0,16255.0,1166.0,1056.0,0.0,False,,,@Kozel86156998
"@onesim_ Mano, eu acredito d++++ que a Áurea possa fazer um excelente trabalho em Bh, mas esse ano pra ela não tem como, o kalil ta fazendo um bom trabalho e não é atoa que vai ganhar no 1º turno.",2020-11-14 11:16:29,pt,,1.0,0.0,@onesim_,𝐑𝐀𝐈𝐎 𝐍𝐄𝐆𝐑𝐎¹⁹⁰⁸⚡✊🏿,•Tendo a oportunidade favor não viajar em mim caralho•  @atletico🐓,2961.0,14985.0,201.0,93.0,0.0,False,,,@okingfelix
"Votar no Kalil é foda, pois quebrou muita empresa, e deixou muita gente na miséria com medidas precipitadas contra o COVID. Mas os candidatos concorrentes também, só proposta fajuta.",2020-11-14 11:12:51,pt,,1.0,0.0,,feroz,"Azar no jogo, sem sorte no amor.",95.0,265.0,591.0,29.0,0.0,False,,,@FerreirinhaMF
@brunnosarttori @kalil_jose Agora você mudou minha vida pq eu achava que só rolava no ios.,2020-11-14 11:12:24,pt,,0.0,0.0,@brunnosarttori,Charles Freud,"Filho do Sertão banhado pelo Velho Chico.
Natural do maior país do mundo, a Bahia.",7078.0,13095.0,141.0,794.0,4.0,False,,,@charlesfreudjr
@mpscouto @radioitatiaia Não cansa de espalhar fake news não? https://t.co/YjnHTRH44p,2020-11-14 11:11:52,pt,,0.0,0.0,@mpscouto,Filipe Moura,🇧🇷 @atletico @SpursOfficial @spurs neymarzete e naomi osaka é a minha vida,18893.0,3942.0,159.0,186.0,0.0,False,,,@cuttySPURS
"Presidente @jairbolsonaro indica Bruno Engler - 28 para prefeitura de Belo Horizonte! #ForaKalil 

Vamos endireitar Beága!
@BrunoEnglerDM 🇧🇷 #BH28 
🔄Compartilhem https://t.co/MBNtvJFz60",2020-11-14 11:10:42,pt,,82.0,35.0,,𝐃𝐈𝐑𝐄𝐈𝐓𝐀 𝐃𝐎 𝐁𝐑𝐀𝐒𝐈𝐋 🇧🇷,#DireitaDoBrasil 🇧🇷 João 8:32,10019.0,12851.0,24313.0,32443.0,18.0,False,,,@direitadobr
"@VIVOMUNDODABOLA @mariobsergio @alexandrekalil @VivoMeuCruzeiro Odeio o Kalil, mas pegar foto do ano passado é foda hein amigão",2020-11-14 11:09:27,pt,,3.0,0.0,@VIVOMUNDODABOLA,J,"24 anos, mineiro, servo de Deus, estudante de administração e apaixonado por futebol, animes e pão de queijo.

 #Cruzeiro #Liverpool #YNWA",2191.0,823.0,116.0,60.0,0.0,False,,,@HayatoSpeed
"@radioitatiaia E as chuvas Kalil??? Aqui tem prefeito??? Usando as suas próprias palavras, e uma irresponsabilidade... Lembra!!! Mais quarto anos sem obras de infraestrutura.",2020-11-14 11:09:18,pt,,0.0,0.0,@radioitatiaia,Marcelo Couto,"Arquiteto de soluções de TI, engenheiro do software, desenvolvedor .Net, C#, Flutter, Java, Linux. Metodologias Ágeis!!! Amante de Astronomia e Astronáutica",12992.0,71041.0,230.0,105.0,0.0,False,,,@mpscouto
"Povo de BH. Porfavor, sejam sábios. Kalil tenroudestruir BH. Se ele for reeleito, terminará o serviço https://t.co/RQsvuEPtWy",2020-11-14 11:08:40,pt,,0.0,0.0,,Luiz,Cristão e Conservador,114.0,981.0,425.0,66.0,0.0,False,,,@Luiz84170336
"@aureacarolinax Edna da izidora 80100
Áurea e Léo 50
https://t.co/0MaxeyGtGM",2020-11-14 11:07:09,pt,,3.0,0.0,@aureacarolinax,Manoel Vieira,"fotógrafo, cineasta e coordenador nacional do movimento de luta nos Bairros, Vilas e Favelas - MLB.
militante da Unidade Popular pelo Socialismo(UP).",3.0,5.0,102.0,27.0,0.0,False,,,@ManoelV46338911
Plantão https://t.co/vrp29CDwPe,2020-11-14 11:03:26,pt,,2.0,0.0,,Aurea Portela 🏳️‍🌈,"Capoeira minha vida
Paz ✌️
Milvan,
covinhas,
amoooo☺️
namorando👩‍❤️‍💋‍👩
Deus acima de tudo
Avante...",1654.0,1295.0,1767.0,255.0,0.0,False,,,@aurea_portela
"O desespero toma conta e é natural, as urnas darão a resposta desmascarando essas pesquisas mentirosas e fraudulentas, Bruno Engler 28 rumo ao segundo turno, ENDIREITA BH !! https://t.co/dGfV0mrzYf",2020-11-14 11:02:13,pt,BR,0.0,0.0,,Lucas Rodrigues de Araújo,"Belo Horizonte,
Mineiro de Curvelo, 25 
solteiro, microempreendedor, de direita,
100% patriota e Bolsonarista, a direita vive 🇧🇷",1527.0,1943.0,324.0,82.0,0.0,False,,,@luucasaraujo13
"@JanainaDoBrasil Infelizmente o que impera no Brasil é, bebedeira, bordel e dinheiro...Kalil",2020-11-14 11:02:05,pt,,0.0,0.0,@JanainaDoBrasil,🇧🇷 BIDE 🇧🇷,"Conservador de direita, apoio Bolsonaro. Mas já votei no lula, e me arrependo amargamente. Deus acima de tudo !!",649.0,971.0,70.0,7.0,0.0,False,,,@AbnerBide
"@BrunoEnglerDM @BolsonaroSP Eu torço muito para o segundo turno, porque quero ver você destruir o Kalil ou qualquer outro candidato mal intencionado que for para o segundo turno tbm.",2020-11-14 11:01:41,pt,,6.0,1.0,@BrunoEnglerDM,Luiz Henrique,,633.0,5209.0,35.0,17.0,0.0,False,,,@_Hendriw_
@alexandrekalil parabéns  vc não serviu pra nada... Fora kalil https://t.co/UcyUIzI2Ai,2020-11-14 11:00:58,pt,,0.0,0.0,@alexandrekalil,Kaio César,"Trabalhador, de família e amigos, mineiro, CAM, pai, casado, gosto de  boas coisas e estar com pessoas que me fazem bem.",177.0,237.0,86.0,3.0,0.0,False,,,@Kaiocesarm
"BH também precisa abrir o olho com o KAlixo. Se ele for reeleito, podem esperar novo fechamento de comércios em 2021. O Kalil segue o modus do Covas, Doria e alguns outros. https://t.co/hRd2mdJXmy",2020-11-14 11:00:43,pt,,0.0,0.0,,Mac,"Meu nome é Stuart MacNair Bolonezi. Sou mineiro de Belzonte, Analista de TI. De direita e conservador.",12072.0,18543.0,862.0,568.0,3.0,False,,,@StuartBolonezi
Vamos apoiar nosso Bruno Engler já alinhado às pautas do nosso Presidente https://t.co/3o3t2oTVG0,2020-11-14 10:59:29,pt,,14.0,5.0,,MITO2022,"APOIADOR DO MITO E DAS SUAS INDICAÇÕES, SE FOR DE ESQUERDA NÃO SIGA,TRAÍRA PIOR AINDA. QUARTA CONTA. SDV. DM 🚫",1886.0,1969.0,1445.0,1015.0,0.0,False,,,@MITO20223
"Russomanno numa das piores quedas já vistas vai ficar em sexto
- No RJ vai Paes e Delegada Martha pro segundo turno, mas a vitória do Paes ta encaminhada
- BH vai de Kalil já no primeiro turno
- Em Curitiba vai ter 2º turno, Greca x Goura mas ta ganho pro Greca essa eleição aí",2020-11-14 10:57:49,pt,,0.0,0.0,@willisantosp,Criança em situação de barril,tuiteiro de tv e demais coisas conta reserva: @willisantosp1,19154.0,26153.0,904.0,311.0,0.0,False,,,@willisantosp
"@RaquelStasiaki E nem que Belo Horizonte vá  votar em Kalil fecha tudo, né?",2020-11-14 10:57:26,pt,,0.0,0.0,@RaquelStasiaki,Fabio Martini Ribeir,aposentado...,2590.0,4458.0,134.0,14.0,0.0,False,,,@RibeirMartini
@edymaldo @radioitatiaia O Kalil vai ganhar desparado só não ver quem não quer ou finge de bobó da côrte igual a você.,2020-11-14 10:56:09,pt,,1.0,0.0,@edymaldo,Jadison,,5076.0,115.0,82.0,22.0,0.0,False,,,@jadisontm
"Complete a Frase 👇

CRUZEIRENSE QUE VOTA NO KALIL MERECE........",2020-11-14 10:54:36,pt,,1.0,0.0,,Valdemir santos,fazendo as melhores marcas de cerveja,837.0,1610.0,977.0,722.0,0.0,False,,,@Valdemi66710875
TORCIDA DO CRUZEIRO EM BH TEM OBRIGAÇÃO DE IR VOTAR EM MASSA PARA TIRAR O KALIL DITADOR DA PREFEITURA. #Forakalil,2020-11-14 10:54:33,pt,,0.0,0.0,,CRISTIANO MACIEL,"CRISTÃO, CONSERVADOR, PRO VIDA ANTI SOCIALISTA 🇧🇷🇵🇹",46.0,7.0,129.0,17.0,0.0,False,,,@CRISTIA78512985
Não votem no Kalil tirante. Vote Bruno Engler https://t.co/mnaPQTJxte,2020-11-14 10:53:13,pt,,3.0,0.0,,Del Alves,,3014.0,117267.0,2288.0,1821.0,0.0,False,,,@Rubensridigued
"@GISELEBELM1 @karino_sutter Me sinto desinformado quando não vejo o Duplo Expresso, o grupo no Telegram...o Expresso da Meia noite... ""O doleiro""... com as analises i formativas críticas, conversas do Romulus Maya com o Nildo, com o Elias Kalil,  Piero,  o Pepe, Vior ... e outros.",2020-11-14 10:52:10,pt,,2.0,1.0,@GISELEBELM1,Antonio Celso Moreir,,1675.0,81.0,154.0,58.0,0.0,False,,,@MoreirCelso
Belo Horizonte não vote no Kalil tirante. Vote Bruno Engler https://t.co/4DTkyNNqVS,2020-11-14 10:52:03,pt,,2.0,0.0,,Del Alves,,3014.0,117267.0,2288.0,1821.0,0.0,False,,,@Rubensridigued
"@GFiuza_Oficial Bom dia Fiusa!!!
Aqui em BH, chuva caindo, inundado tudo e o Kalil perdendo voto.
Bem feito!!!!",2020-11-14 10:46:30,pt,,0.0,0.0,@GFiuza_Oficial,dionecastro,,1.0,1.0,2.0,0.0,0.0,False,,,@dioneca52950305
"Kalil e prefeito nessa porra desde sei la quando, e todo ano tem essas cheias, faz alguma coisa seu frango maldito https://t.co/GeW3eyJqIB",2020-11-14 10:40:52,pt,PT,0.0,1.0,,bieuzin :) ᶜᵉᶜ,@Sporting_CP @Cruzeiro,35381.0,27637.0,468.0,371.0,0.0,False,,,@Gabriell1921_
"@sarah_ceni Atualmente não tenho partido,  sou BOLSONARISTA.
E  votarei nos candidatos sugeridos por Bolsonaro e que apoiam Meu Presidente, tanto pra prefeito como vereador.
Aqui em BH é Bruno Engler 28 e Nikolas Ferreira 2800.",2020-11-14 10:39:26,pt,,0.0,0.0,@sarah_ceni,Confaria,"Deus, família, arte, patriotismo, política, 100%Bolsonaro e 100% anti Rato da OC. Amo meu Brasil.",1804.0,2206.0,187.0,78.0,0.0,False,,,@Confaria3
Segunda-feira não adianta chorar. Votar em Kalil só mesmo os desinformados. https://t.co/mKXD7Nh3I5,2020-11-14 10:37:42,pt,BR,1.0,0.0,,Regina Fortes,,19912.0,9082.0,191.0,140.0,0.0,False,,,@ReginaFortes7
"@IBrancao13 @digaormf @galoforte1908 @OberdanSilva23 @photos_guiih e quem abriu as portas pra ele ô cara pálida, o Kalil n permitiu essa aproximação deles n, o 7C tem lá seus méritos sim",2020-11-14 10:36:05,pt,,2.0,1.0,@IBrancao13,Léo Preto,"do berço ao caixão ⚫⚪#AquiéGalo

                   TOTALMENTE ANTI-crüzeiro",1963.0,2446.0,248.0,225.0,0.0,False,,,@leogalo13_
@joaovitorxavier Kalil 55 tem meu voto,2020-11-14 10:32:45,pt,,2.0,0.0,@joaovitorxavier,Andrea Duarte,,94.0,899.0,44.0,23.0,0.0,False,,,@andreaProBH
"@Gerson_AG @leodamatacosta @barbaazul @ThiagoGuedesCRF @JanainaDoBrasil Alguém sabe se o Kalil continua pegando esse mesmo ônibus ou mudou de horário? Não tô encontrando com ele mais!

https://t.co/PXxgDdeluq",2020-11-14 10:30:10,pt,,0.0,0.0,@Gerson_AG,Lets,"Amo a Deus, amo meu país! Da terra do pão de queijo.",9109.0,12036.0,3280.0,2634.0,2.0,False,,,@LetciaR95448486
"O debate ontem mostrou a hipocrisia de cada um:

- Há quem tenta te engabelar com propostas IMPOSSÍVEIS

- Há quem fala de auxílio, mas que só aumentará IMPOSTOS

- Há quem tenta passar uma áurea de c...",2020-11-14 10:30:02,pt,,0.0,0.0,@7c0_eleicoes,Projeto 7c0 nas eleições,"Projeto especial do 7c0 nas eleições municipais.

Veja os tweets que sumiram das timelines dos candidatos das capitais do Brasil.",8052.0,5.0,0.0,182.0,3.0,False,,,@7c0_eleicoes
@leoportela_ Esta chuva de ontem foi obra de Deus! Pra mostrar pras mentes fracas que se morrer mais gente nas próximas chuvas a culpa vai ser em quem insiste com o Kalil! A engenharia existe pra reverter tudo que possa estar prejudicando! Tudo pode ser resolvido! KALIL NÃO! Fora Kalil!,2020-11-14 10:29:23,pt,,0.0,0.0,@leoportela_,Hemerson Batista Gomes,hbg💯🇧🇷,32.0,16.0,153.0,4.0,0.0,False,,,@HemersonBatis14
@joaovitorxavier Kalil!!!!!!! Eleito no primeiro turno!!!,2020-11-14 10:27:21,pt,,0.0,0.0,@joaovitorxavier,Edmeia,,316.0,4731.0,158.0,67.0,0.0,False,,,@EdmeiaAlves
"kalil em bh
em contagem???? sei lá, tá na mão de deus 🙏",2020-11-14 10:26:33,pt,,2.0,0.0,,fifous primeiro ( I ),Paradisin da Rina Sawayama,15866.0,37241.0,436.0,444.0,0.0,False,,,@felplorenz
"@ivan__mont a gloria kalil dos gays, tudooooo https://t.co/Sa7ueXKJv5",2020-11-14 10:26:25,pt,,2.0,0.0,@ivan__mont,baiacu comendo cenoura,ablublubé blublublé ♉️|| PSN: call_me_maicou 🎮,26229.0,126826.0,1207.0,1879.0,5.0,False,,,@ummaicoqualquer
"@joaovitorxavier Vc e uma vergonha João Vitor vc e sua rádio Itatiaia, cambada que usa rádio pra bancada política!!!!! Vc não consegue fazer 10% do que fala, 4 anos de IPTU seu cuuu!!!por isso Kalil ganha de lavada pq não promete essas falsas promessas!!E vc ataca o cara por algo que nem vc fará!",2020-11-14 10:25:10,pt,,0.0,0.0,@joaovitorxavier,CAMILO 🅰️BRAHÃO,,2363.0,5315.0,288.0,89.0,1.0,False,,,@barud13
Alexandre Kalil é absolvido pelo TRE https://t.co/rYOjm4pZsp https://t.co/wHNeCxK0Lt,2020-11-14 10:24:40,pt,,0.0,0.0,,Temudi Videos,The best videos posted by real members of Temudi Videos blog!,155408.0,0.0,10.0,820.0,37.0,False,,,@lovepornsites
@kalil_castro Cade,2020-11-14 10:23:03,pt,,0.0,0.0,@kalil_castro,lis,ja mudei tantas vezes essa bio q nem sei mais oq bota aqui,4236.0,11528.0,110.0,117.0,0.0,False,,,@desenhadoraa
@JanainaDoBrasil Vc verá nas urnas que tudo isto é mentira. Propaganda comprada. Bruno Engler irá vencer. Nikolas Ferreira irá vencer como vereador. O conservadorismo vai crescer para que possamos acabar com está esquisitices que andam acontecendo no Brasil. Bolsonaro 2022. Conservadorismo sempre,2020-11-14 10:22:56,pt,,0.0,0.0,@JanainaDoBrasil,Márcio Roberto,,81.0,48.0,47.0,2.0,0.0,False,,,@betolocarcity
"@radioitatiaia É KALIL DE NOVO COM A FORÇA DO POVO!
VOTE 55!
#Chupa @AecioNeves 
#Chupa @joaovitorxavier 
#Chupa @camara_sette 
O POVO NÃO É BOBO: É KALIL 55 DE NOVO!!!!",2020-11-14 10:22:13,pt,,1.0,0.0,@radioitatiaia,Remus Jr - O corneta mais odiado está de volta!,"➡️Corneta 📢 Oficial do GALO 🐓 
➡️Torcedor do único time de MG na Série 🅰️
AQUI É GALO!!!!
➡️ #ForaSetteCâmara

➡️#Kalil55 PREFEITO!",756.0,163.0,231.0,25.0,0.0,False,,,@remuspjrr
"@digaormf @radioitatiaia mas vai mesmo, os caras nao tem ideias prontas pra ganhar eleição, é só cacetada no Kalil..",2020-11-14 10:20:07,pt,,6.0,1.0,@digaormf,M🅰️rco 🅰️ntônio R🅰️mos,Aqui é Galo Porra......🐔🐔🐔,5294.0,757.0,452.0,391.0,1.0,False,,,@Markrps
@joaovitorxavier Cadu Done que trabalhou  muitos anos na rádio Itatiaia com o deputado João Vitor Xavier poderia dar uma entrevista para falar um pouco mais do candidato a prefeitura,2020-11-14 10:15:16,pt,,2.0,0.0,@joaovitorxavier,👻👻👻Raphael Alves👻👻👻,"A T L E T I C A N O....Raphael Alves  - Formado em MKT, Representante Comercial",6843.0,33.0,320.0,123.0,0.0,False,,,@r2ajesus
@Ferelden13 @brunnosarttori @robertobm @mesquita_gabe @kalil_jose Teclado do Google old que é o melhor,2020-11-14 10:15:09,pt,,3.0,0.0,@Ferelden13,betina in passo fundo,"gaúcha.
cansada.
só vim pelos memes.",2849.0,7825.0,245.0,76.0,0.0,False,,,@kramerbeti
As pessoas são decepcionantes,2020-11-14 10:08:38,pt,,0.0,0.0,,Kalil 🦋,𝟷8 𝚢 || 💙🦋|| 𝚃𝚊𝚞𝚛𝚒𝚗𝚊 ♉️|| @𝚏𝚕𝚊𝚖𝚎𝚗𝚐𝚘 🔴⚫️|| 𝚂𝚌𝚘𝚞𝚝 ⚜️ || 𝙰𝚌𝚊𝚒 😋 ||,17235.0,8870.0,490.0,727.0,0.0,False,,,@Kalil_Jullia
@joaovitorxavier Isto e desespero pelos 60% do Kalil nas pesquisas ne kkkkkkkkkkk,2020-11-14 10:08:31,pt,,0.0,0.0,@joaovitorxavier,Ana Lulu...Galo sempre 🌈,Uma vez ate morrer,3862.0,3065.0,568.0,465.0,0.0,False,,,@AnaluluGalo2020
"@raissinhaan @urreafx A mala foi de ralo né kkkkka 

Nós conhecemos discutindo por nada🤭",2020-11-14 10:07:43,pt,,0.0,0.0,@raissinhaan,Kalil 🦋,𝟷8 𝚢 || 💙🦋|| 𝚃𝚊𝚞𝚛𝚒𝚗𝚊 ♉️|| @𝚏𝚕𝚊𝚖𝚎𝚗𝚐𝚘 🔴⚫️|| 𝚂𝚌𝚘𝚞𝚝 ⚜️ || 𝙰𝚌𝚊𝚒 😋 ||,17235.0,8870.0,490.0,727.0,0.0,False,,,@Kalil_Jullia
"Eu queria MT votar na Aurea e ter tipo uma prefeitura lindíssima com uma mulher incrível. Mas eu realmente acho que não é o momento de tentar reinventar a roda no prefeito. 

Nos Vereadores? TOP! Não votem em quem nem sabe que q vereador sabe, que joga santinho no chão, etc.",2020-11-14 10:05:45,pt,,0.0,0.0,@rthurfortes,Hamburguer da Luísa,Ovelha colorida da família,11931.0,4631.0,118.0,328.0,1.0,False,,,@rthurfortes
"Meu maior medo é que aqui em BH ocorra o mesmo: votos dividos entre o Kalil e outros candidatos, acontecendo do JVX ir pra segundo turno com ele. 

Só eu que tenho pressentimento q se isso acontecer o JVX vai ganhar e puta merda Brasil, não precisamos disso aqui sabe...",2020-11-14 10:05:45,pt,,0.0,0.0,@rthurfortes,Hamburguer da Luísa,Ovelha colorida da família,11931.0,4631.0,118.0,328.0,1.0,False,,,@rthurfortes
"@HENRIQUEVROCHA Se a gente for olhar o Kalil. Fica na mesma ou até pior. 
6x1 alguém já esqueceu? 
5x0? 
Anelka? 
Entre tantos outros vexames. 
Zezé perrela adorava enfrentar o Kalil, ele fazia de gato e sapato o Kalil.",2020-11-14 10:05:29,pt,,0.0,0.0,@HENRIQUEVROCHA,Wanderson,"Engenheiro civil, pai, Galo sempre. Deus e bom todos os dias. anti-esquerdista, Anti-petista, ODEIO BANDIDO! 🇧🇷🇺🇸🇨🇦",24521.0,8188.0,607.0,543.0,1.0,False,,,@galoforte1908
"@IBrancao13 @digaormf @OberdanSilva23 @photos_guiih Só pra contextualizar tudo isso q estou falando, da uma olhadinha aí 👇👇
https://t.co/fB0iLMloI7",2020-11-14 10:03:26,pt,,1.0,1.0,@galoforte1908,Wanderson,"Engenheiro civil, pai, Galo sempre. Deus e bom todos os dias. anti-esquerdista, Anti-petista, ODEIO BANDIDO! 🇧🇷🇺🇸🇨🇦",24521.0,8188.0,607.0,543.0,1.0,False,,,@galoforte1908
Para prefeito Bruno Engler  e vereador Nikolas Ferreira. https://t.co/0gw0lUkTRi,2020-11-14 10:01:24,pt,,3.0,1.0,,SMunayer,,2525.0,1684.0,159.0,71.0,0.0,False,,,@munayer_s
"@joaovitorxavier Não adianta apelar.
Kalil não tem meu voto, mas vc tb não.
@BrunoEnglerDM vai surpreender.",2020-11-14 10:00:06,pt,,0.0,0.0,@joaovitorxavier,🅰️lexandre 🅱️arroso,"Vamos Brasil, levanta, sacode a poeira e dá a volta por cima!!!",7830.0,39341.0,619.0,620.0,1.0,False,,,@alexcbarroso
@CrisBastos_13 Isso é assunto de derrotado já. Ele sabe que não é pariu pro Kalil.,2020-11-14 09:53:50,pt,,0.0,0.0,@CrisBastos_13,André Anderson,,835.0,4399.0,649.0,51.0,0.0,False,,,@AndrAnd43706587
"@Antonio17029516 @bolsonarofujao @OsmarTerra O Dr. Kalil realmente tomou a cloroquina. Mas se vc puder dá uma olhada nesse vídeo. 
Ele fala que quem o salvou foi o corticoide. 

https://t.co/ooqab7VTD4",2020-11-14 09:53:07,pt,,0.0,0.0,@Antonio17029516,Lucas Morais,,822.0,145.0,86.0,14.0,0.0,False,,,@lucasctbmf
@leoportela_ Gente pra prefeito Bruno Engler 28 vamos mudar essa cidade.,2020-11-14 09:52:51,pt,,0.0,0.0,@leoportela_,Renata Resende,,18712.0,75847.0,1361.0,1447.0,3.0,False,,,@renatacresende
"@abdallahkalil_ Insignificância o caralho kalil, se é meu irmão",2020-11-14 09:52:16,pt,,1.0,0.0,@abdallahkalil_,"apenas, zé͎","❤️⚽
06",2496.0,6850.0,327.0,199.0,0.0,False,,,@Lemos727
"Para Prefeito Bruno Engler. Vote 28

@BrunoEnglerDM https://t.co/uxDrV5jYcr",2020-11-14 09:48:49,pt,,0.0,0.0,@jldafonseca,jldafonseca,"Em 2020 vamos eleger político com escolaridade, cultura, conservador de direita, honesto e alinhado com Jair Bolsonaro, ou seja, a favor do Brasil.",2576.0,1435.0,13970.0,12704.0,2.0,False,,,@jldafonseca
"Para Prefeito de BH Bruno Engler. Vote 28

@BrunoEnglerDM https://t.co/dw1xzUh5Ut",2020-11-14 09:48:41,pt,,1.0,0.0,@jldafonseca,jldafonseca,"Em 2020 vamos eleger político com escolaridade, cultura, conservador de direita, honesto e alinhado com Jair Bolsonaro, ou seja, a favor do Brasil.",2576.0,1435.0,13970.0,12704.0,2.0,False,,,@jldafonseca
"@IBrancao13 @digaormf @OberdanSilva23 @photos_guiih Quem garanti isso? E se os menins entrou no negócio e pq viu capacidade no 7C! Ou vc acha q eles seriam burros q investir em um cara q não tem capacidade? Pq se fosse assim ele teriam apoiado o Kalil, e esse investimento ele não fizeram quando tinha o Kalil.",2020-11-14 09:48:11,pt,,1.0,1.0,@IBrancao13,Wanderson,"Engenheiro civil, pai, Galo sempre. Deus e bom todos os dias. anti-esquerdista, Anti-petista, ODEIO BANDIDO! 🇧🇷🇺🇸🇨🇦",24521.0,8188.0,607.0,543.0,1.0,False,,,@galoforte1908
"'Cruzeirense que vota no Kalil não é Cruzeirense"" 

Beleza fera!, agora da uma chupada no meu Pau..",2020-11-14 09:46:13,pt,,1.0,1.0,,CAFÉ 🇧🇷 KALIL55,"Pode da sua Opinião, não vai mudar nada mesmo.,. sou #antiPT e #AntiBOZO

 #FechadoComOCruzeiro #NuncaFomosTãoCruzeirenses",148875.0,14036.0,4088.0,4640.0,17.0,False,,,@MauricioTetra
EM BH ROBOZADA É BRUNO ENGLER SENTANDO O DEDO NO 28!!! https://t.co/NbkYhMnpsJ,2020-11-14 09:45:18,pt,,2.0,0.0,,Rose Sardinha 🇧🇷🇺🇸,"de volta!!! Advogada de direita, cidadã brasileira, Orgulhosa de ter votado certo desta vez, viva o Brasil!!! OSWALDO EUSTÁQUIO É JORNALISTA🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷",129658.0,146655.0,2426.0,2277.0,0.0,False,,,@sardinha_rose
@Paiblito João Vitor Xavier kkkkklllll,2020-11-14 09:44:51,pt,,0.0,0.0,@Paiblito,luige mkt,marketing digital,16081.0,6431.0,389.0,162.0,1.0,False,,,@luige62
Paiblito no mesmo nível do João Vitor Xavier fazendo vídeo editado para atacar o prefeito. https://t.co/TLBLGxQDRc,2020-11-14 09:43:09,pt,,1.0,0.0,,CAFÉ 🇧🇷 KALIL55,"Pode da sua Opinião, não vai mudar nada mesmo.,. sou #antiPT e #AntiBOZO

 #FechadoComOCruzeiro #NuncaFomosTãoCruzeirenses",148875.0,14036.0,4088.0,4640.0,17.0,False,,,@MauricioTetra
